Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Cluster,Cluster Label
11,63,0,2,1,9,56,0,1,2,2,2,1,1,3,0,1,2,0,62,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,80,2,2,1,8,71,0,1,2,1,2,0,2,3,0,1,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
25,87,2,0,0,4,76,1,1,1,1,0,1,2,4,0,0,0,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,92,2,1,0,5,86,1,1,0,2,2,1,1,2,0,2,1,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
26,83,0,1,1,8,83,2,1,2,1,0,1,1,2,0,0,2,0,71,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,96,2,2,1,10,93,2,1,2,2,1,1,0,4,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
28,98,2,2,1,7,59,2,1,1,1,2,1,2,3,0,1,2,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
34,63,2,0,1,9,83,2,1,2,2,0,1,0,2,0,0,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,76,2,0,0,5,56,2,1,1,1,1,1,0,2,0,0,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,61,2,2,0,7,74,0,1,0,2,2,1,1,2,0,2,2,0,62,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
29,73,2,2,0,7,76,2,1,2,1,0,0,1,3,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
29,81,1,2,1,9,51,1,1,2,2,2,1,2,5,0,2,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,96,2,2,1,6,54,2,1,1,2,2,0,2,4,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,94,2,2,0,10,92,1,1,2,1,2,0,0,2,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
18,65,0,2,1,7,64,2,1,2,0,2,1,2,1,0,1,2,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
12,64,2,1,0,5,67,2,1,3,1,2,0,2,2,1,1,2,1,59,0,
14,84,2,2,0,5,82,2,1,3,1,2,1,2,3,0,0,0,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
14,81,0,2,0,6,61,1,1,0,1,2,1,2,4,0,1,1,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
15,71,1,2,0,8,60,0,0,5,1,0,1,2,4,0,1,0,0,63,1,
20,96,2,2,0,6,71,2,1,5,1,0,1,1,3,0,0,2,1,72,0,
21,97,2,0,1,6,53,1,1,0,1,2,1,0,3,1,1,1,1,67,2,
29,76,2,2,0,8,96,1,1,2,1,2,1,2,2,0,2,1,1,94,0,
14,96,2,0,1,4,97,1,1,2,2,2,1,0,3,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,75,1,2,0,6,72,2,1,0,1,0,1,1,3,0,1,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,89,1,2,1,5,60,1,1,4,2,2,1,2,2,0,2,1,0,69,3,
20,79,2,1,1,6,74,1,1,2,1,2,1,2,2,0,1,0,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,65,2,2,0,7,55,1,1,1,1,0,0,2,3,1,1,2,0,63,1,
13,97,0,0,0,7,70,2,1,1,1,0,1,1,4,0,2,2,0,71,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
22,78,0,2,0,7,54,2,1,1,2,2,1,0,3,1,1,1,1,65,0,
21,89,1,2,1,9,85,1,1,1,2,2,1,0,5,0,0,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,75,2,2,0,7,64,0,1,1,1,2,1,0,3,1,1,1,1,64,0,
22,61,1,1,1,10,76,0,1,1,0,0,1,2,2,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
35,64,2,2,1,8,51,2,1,2,2,2,1,0,5,1,1,2,1,66,2,
16,80,0,2,0,6,76,2,1,1,2,0,1,2,4,0,0,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,88,2,2,0,10,50,2,1,3,1,0,1,1,5,0,0,1,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
16,73,1,0,1,7,96,2,1,1,2,2,0,2,3,0,1,1,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,88,2,2,1,10,75,2,1,2,2,2,1,1,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,88,1,2,0,7,55,2,1,3,1,1,1,1,3,0,2,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
27,88,2,2,0,7,67,2,1,3,0,2,1,1,4,0,0,0,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
29,80,2,0,1,8,52,2,1,4,1,2,1,2,4,0,1,1,0,71,3,
17,97,2,0,0,7,77,2,1,0,1,2,0,0,4,0,0,0,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
15,80,0,1,0,9,56,0,1,3,2,2,1,1,3,1,1,2,0,64,1,
23,78,2,2,1,10,74,1,1,3,2,2,1,0,4,0,1,1,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,68,0,2,1,4,65,0,1,0,2,2,0,2,2,0,1,1,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,72,0,1,1,8,88,0,1,3,1,2,1,2,2,0,1,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,62,2,1,0,6,74,0,1,0,1,0,0,2,3,1,2,0,1,62,0,
11,85,2,1,1,4,92,1,1,0,2,0,1,1,1,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
29,70,1,0,0,8,97,1,1,3,1,0,1,2,3,0,2,1,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
31,72,2,2,0,8,98,0,1,0,1,2,1,1,4,0,0,0,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,91,2,2,0,8,63,0,1,2,2,0,1,1,3,0,0,2,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,73,1,2,1,8,88,1,1,3,1,2,1,2,4,0,0,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,70,2,0,1,8,72,2,1,2,0,2,1,1,3,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,91,0,2,0,7,93,1,1,0,2,2,1,2,2,0,1,1,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
32,65,2,1,1,8,57,1,1,2,1,2,1,2,3,0,1,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,78,2,2,1,9,74,1,1,2,1,2,1,2,5,0,1,1,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,80,0,2,0,7,80,2,1,0,1,1,1,1,5,0,1,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
12,87,2,2,1,7,53,1,1,2,2,2,0,1,1,0,0,2,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,85,1,2,0,7,93,0,1,1,2,0,1,2,3,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,92,2,2,1,5,66,2,1,2,2,2,1,0,2,1,0,1,1,68,2,
31,62,0,2,0,8,83,2,1,0,2,0,0,1,2,1,0,2,0,67,1,
17,72,1,2,1,5,96,0,1,3,0,2,1,0,3,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,71,2,1,0,8,86,2,1,2,2,0,1,1,2,0,0,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,66,2,2,1,7,94,1,1,0,2,1,1,1,4,0,1,1,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
35,72,0,0,1,5,75,2,1,1,1,2,1,2,5,0,0,1,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,81,2,0,0,6,78,2,1,2,1,2,0,2,2,0,1,1,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,87,0,1,1,6,84,2,1,0,2,2,1,2,3,0,0,0,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
26,75,1,2,1,9,56,2,1,1,1,2,1,2,5,0,1,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,89,1,2,0,7,83,2,0,1,1,1,1,1,3,0,1,1,1,66,0,
31,73,0,2,1,8,57,2,1,2,1,0,1,1,4,0,1,0,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,72,2,1,1,9,53,2,1,0,1,0,0,1,4,1,1,1,1,62,2,
18,82,1,2,0,9,73,1,1,2,1,2,1,2,4,0,0,2,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,61,2,2,0,7,80,0,1,0,1,2,1,2,3,0,2,1,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
27,63,0,2,1,6,98,2,1,1,1,0,1,2,2,0,1,1,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
25,77,0,0,0,8,85,2,1,2,2,2,1,2,1,0,0,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,89,2,1,1,10,61,1,1,0,2,0,1,1,3,0,1,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
27,64,0,1,1,8,58,2,1,2,0,0,1,1,1,0,2,0,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,94,2,0,1,7,80,2,1,3,1,0,1,2,4,0,2,0,1,75,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,89,2,0,1,8,61,2,1,1,1,0,1,2,3,0,2,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,84,0,1,1,7,85,2,1,1,0,2,0,1,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,93,2,2,1,6,56,2,0,1,1,2,1,2,3,0,1,2,1,68,2,
27,76,1,0,1,8,67,2,1,1,2,2,1,2,4,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
15,69,2,2,1,7,89,2,1,1,1,0,1,0,2,0,0,1,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,80,2,0,1,10,92,2,1,0,2,0,1,2,2,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,82,1,2,1,6,67,1,1,1,0,1,0,2,3,0,2,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,82,1,1,1,8,60,2,1,3,2,0,1,2,4,0,1,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,83,2,0,0,6,98,2,1,1,1,0,0,1,2,0,2,1,1,72,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,98,1,2,0,6,88,2,1,1,2,1,1,1,3,0,2,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,96,0,2,0,4,90,2,1,3,1,2,0,1,2,0,0,2,1,72,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
12,95,2,2,0,8,61,0,1,4,0,0,0,1,1,0,0,2,1,69,0,
24,92,1,0,1,6,71,1,1,2,1,0,1,2,2,0,1,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,98,2,1,0,9,53,2,1,3,0,1,0,0,2,0,2,0,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
33,64,0,2,0,8,55,2,1,1,2,0,1,1,3,0,0,1,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,71,1,1,1,7,61,1,1,2,1,2,1,0,4,0,0,2,1,61,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,80,2,0,0,5,65,0,1,2,2,1,0,1,1,0,2,1,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,94,0,2,1,8,100,1,1,0,1,2,1,1,3,0,2,2,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
29,80,2,2,1,6,71,2,1,0,2,2,1,2,3,0,0,1,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,90,0,2,1,5,85,0,1,0,2,0,0,2,5,0,2,2,0,73,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,66,2,0,0,8,95,1,1,3,2,2,0,2,3,0,1,1,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,70,2,0,0,5,62,2,1,2,1,2,0,0,4,1,0,2,1,65,0,
21,89,2,2,0,4,57,2,1,1,0,2,0,2,2,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
17,67,1,0,1,9,62,0,1,3,2,2,1,2,3,0,1,2,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,74,0,2,0,6,94,2,1,1,1,0,1,2,1,0,1,2,1,97,0,
26,71,0,1,1,4,83,1,1,1,2,2,1,0,3,0,0,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,74,0,0,1,6,73,0,1,2,2,2,0,1,3,0,1,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,88,0,2,0,6,91,2,1,2,0,2,1,1,1,0,1,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
16,75,0,2,1,9,62,2,1,3,1,2,1,2,4,0,1,1,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
27,82,2,0,1,5,62,1,1,1,1,0,0,1,4,0,1,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
11,64,0,2,1,5,78,1,1,2,1,0,0,1,4,0,0,1,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,92,2,1,1,8,90,0,1,1,0,1,1,0,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,75,2,0,1,6,63,1,1,1,1,2,1,2,2,0,0,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
29,86,2,2,1,7,61,2,1,0,2,2,1,0,4,0,1,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,89,0,2,1,6,74,2,1,1,1,0,0,1,2,0,1,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,68,2,2,1,10,57,2,1,1,0,2,0,2,1,1,1,1,0,62,3,
31,95,0,2,1,5,87,2,1,2,1,2,1,1,3,0,2,1,1,75,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
11,85,2,2,0,7,79,1,1,2,0,1,1,2,3,0,1,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
7,77,0,2,0,9,76,2,1,2,2,0,1,0,3,0,0,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,67,0,2,0,6,94,1,1,1,2,2,1,2,2,0,0,0,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,98,1,0,0,6,87,0,0,3,2,2,0,2,5,0,0,2,0,71,1,
14,90,0,2,1,8,57,2,1,0,2,2,1,2,3,1,0,1,1,66,2,
24,68,2,2,0,9,71,2,1,2,2,2,1,1,4,0,0,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,74,2,0,0,6,66,1,1,1,2,0,0,0,4,0,1,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
12,88,2,2,1,7,86,0,1,3,2,0,1,2,3,1,1,1,1,68,2,
25,91,2,2,0,8,74,0,1,1,2,0,0,2,3,0,0,1,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,78,2,2,1,9,91,1,1,0,0,0,1,0,3,0,2,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,89,1,2,0,8,71,2,1,2,1,0,1,2,4,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
31,75,2,2,0,7,90,1,1,2,2,0,1,1,2,1,1,1,1,68,0,
14,68,2,2,1,6,52,2,1,2,1,2,1,2,2,0,0,2,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
11,85,0,1,1,10,57,0,1,0,2,0,1,1,5,0,1,2,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,99,1,0,0,6,88,0,1,2,1,1,1,1,3,0,2,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,72,2,0,1,7,56,1,1,0,1,2,1,0,6,1,0,1,1,63,2,
21,78,0,2,0,8,84,1,1,1,0,1,1,2,4,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,87,0,1,1,8,86,1,1,1,2,0,1,2,4,0,1,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,82,0,0,0,10,83,2,1,1,1,0,0,1,2,1,0,1,1,69,0,
12,94,2,0,1,7,91,1,1,3,2,2,0,2,3,0,2,2,0,71,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
29,90,2,0,0,7,76,2,1,0,1,2,1,1,1,0,2,1,0,71,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,62,2,2,1,9,95,1,1,0,2,2,0,1,3,1,1,2,1,62,2,
27,100,1,1,1,7,78,1,1,2,2,2,1,0,2,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,90,0,0,0,8,75,0,1,1,1,1,0,1,3,0,0,1,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,95,2,2,1,7,75,2,1,2,0,2,1,2,2,0,0,2,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,86,2,0,1,8,96,1,1,3,2,2,0,2,2,0,1,1,0,71,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,94,2,1,1,8,62,2,1,2,1,2,1,2,0,0,2,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
28,74,2,1,1,4,62,2,1,1,1,2,0,1,3,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,95,0,2,0,4,55,2,1,2,2,0,0,1,1,0,0,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,68,2,2,1,4,98,0,1,2,2,0,1,0,2,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,63,2,0,1,7,56,2,1,2,1,2,0,2,3,0,1,2,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
29,92,1,1,1,4,84,2,1,2,1,2,1,0,3,0,2,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,93,1,2,0,7,71,2,1,0,2,0,1,2,2,0,1,2,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
31,67,2,1,0,7,92,0,1,2,2,2,1,0,3,0,1,0,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,94,1,0,1,8,89,2,1,1,1,2,1,2,4,0,1,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
11,87,1,2,0,8,57,0,1,0,1,2,1,0,2,0,1,1,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,81,0,2,0,8,73,2,1,3,1,2,1,2,2,1,1,2,1,67,0,
16,93,2,1,1,8,51,2,1,3,1,2,1,1,2,0,0,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,77,1,2,1,7,71,2,1,0,2,2,1,0,3,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,68,1,2,1,7,85,0,1,1,1,0,0,2,3,0,2,1,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,71,1,2,1,6,62,2,1,2,1,2,1,1,3,1,0,2,1,62,2,
9,80,2,0,0,7,91,1,1,1,2,2,1,1,3,0,0,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
17,81,2,1,1,5,53,1,1,0,2,2,1,1,1,0,0,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
5,92,2,2,1,9,52,2,1,2,0,2,0,1,4,1,0,1,0,64,3,
10,92,1,0,1,6,51,1,1,1,2,2,0,1,3,0,1,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
25,83,2,0,0,7,64,2,1,0,1,2,1,1,2,0,0,1,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
25,91,2,0,1,7,73,2,1,2,1,2,1,2,3,0,1,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,68,2,2,1,9,55,2,1,0,1,2,1,2,3,0,0,1,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,62,0,2,0,4,100,1,1,1,1,2,1,1,3,0,1,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,95,2,1,1,7,100,1,0,3,1,2,0,1,2,0,1,2,0,69,3,
20,63,1,1,1,8,76,2,1,3,2,2,1,1,4,0,2,2,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
13,70,0,2,0,10,78,2,1,1,1,2,1,0,2,0,1,0,0,61,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
29,88,2,0,0,7,96,1,1,2,1,1,1,2,2,0,1,2,0,72,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,76,2,1,1,6,88,1,1,1,2,2,0,0,3,0,0,0,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,95,0,1,0,10,58,1,1,2,0,2,1,2,3,0,1,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,72,2,2,0,8,90,0,0,2,1,1,0,1,2,0,0,2,0,65,1,
21,60,0,2,1,9,62,2,1,2,1,2,1,2,3,0,1,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
8,72,1,2,1,5,72,2,1,3,0,1,0,2,4,0,1,2,0,62,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,83,2,2,0,8,77,0,1,1,1,2,1,2,4,0,1,0,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,75,1,1,1,5,86,2,1,0,1,2,1,2,1,0,0,1,0,62,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
14,81,2,2,1,5,58,0,1,3,1,0,1,0,4,0,2,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,95,2,0,0,8,54,2,1,2,0,2,1,1,3,0,0,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
31,96,2,2,1,8,93,1,1,3,1,2,1,2,3,0,1,2,1,75,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,71,1,0,1,6,91,2,1,3,0,2,1,1,2,0,1,0,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,78,1,2,1,9,76,1,1,4,2,2,1,2,2,0,0,2,1,66,2,
23,82,2,0,0,6,83,2,1,2,2,2,0,2,3,0,2,1,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
28,98,0,2,1,7,86,2,1,2,2,0,0,1,2,0,1,2,0,75,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,100,0,0,0,7,74,1,1,1,2,2,1,1,2,0,1,0,0,72,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
16,89,2,2,1,9,74,2,0,1,1,2,1,1,3,0,1,0,1,65,2,
24,75,1,2,0,5,98,0,1,1,1,2,1,2,3,0,1,2,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,60,2,2,0,6,92,1,1,2,1,0,1,0,2,0,1,2,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
25,60,2,1,1,5,73,1,1,1,2,2,1,0,2,0,1,2,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,78,1,0,1,10,61,0,1,2,2,2,1,2,4,0,0,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,80,2,2,1,7,94,2,1,1,1,2,0,2,2,0,2,1,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,61,1,2,1,6,82,0,1,0,2,0,1,1,4,0,2,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,87,2,2,1,7,70,2,1,2,1,2,1,1,2,0,2,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,72,2,1,1,8,56,2,1,0,1,2,1,1,4,0,1,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
32,82,1,2,1,8,88,1,1,0,0,2,1,2,2,0,0,1,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,72,2,2,1,6,66,1,1,0,1,2,0,2,4,0,0,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,76,2,1,1,5,78,0,0,0,1,0,1,1,3,0,1,2,1,65,2,
16,69,0,0,1,7,85,2,1,0,0,0,0,0,3,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,81,1,2,1,9,77,2,1,3,1,2,1,1,4,0,0,0,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,68,0,0,0,6,82,1,1,0,2,0,1,2,3,0,1,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,66,2,0,0,6,83,2,1,0,0,2,1,2,2,0,1,2,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
17,87,2,2,1,5,60,2,1,4,2,2,0,2,3,1,1,2,0,67,3,
20,90,0,2,0,8,70,2,1,0,2,2,0,1,3,0,1,1,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
33,64,2,1,1,10,76,1,1,2,0,0,0,1,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
30,79,1,2,0,8,84,2,1,3,1,2,0,0,3,0,0,1,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
23,63,2,1,1,6,87,1,1,1,2,2,1,1,2,0,2,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
